src_mac,dst_mac,srcip,dstip,sport,dport,proto,service,state,dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,smeansz,dmeansz,trans_depth,res_bdy_len,http_method,is_ftp_login,ftp_cmd,rate,sloss,dloss,sload,dload,swin,dwin,stcpb,dtcpb,sjit,djit,stime,ltime,sinpkt,dinpkt,tcprtt,synack,ackdat
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1112,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.851012,1782078667.851012,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1113,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1113,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.851240,1782078667.851240,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1114,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1114,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.851479,1782078667.851479,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1115,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1115,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.851703,1782078667.851703,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1116,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1116,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.851915,1782078667.851915,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1117,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1117,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.852158,1782078667.852158,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1118,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1118,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.852378,1782078667.852378,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1119,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1119,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.852590,1782078667.852590,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1120,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1120,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.852847,1782078667.852847,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1121,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1121,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.853073,1782078667.853073,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1122,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1122,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.853289,1782078667.853289,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1123,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1123,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.853495,1782078667.853495,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1124,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1124,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.853704,1782078667.853704,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1125,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1125,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.853956,1782078667.853956,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1126,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1126,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.854216,1782078667.854216,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1127,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1127,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.854464,1782078667.854464,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1128,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1128,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.854692,1782078667.854692,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1129,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1129,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.854938,1782078667.854938,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1130,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1130,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.855157,1782078667.855157,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1131,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1131,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.855378,1782078667.855378,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1132,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1132,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.855673,1782078667.855673,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1133,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1133,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.855940,1782078667.855940,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1134,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1134,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.856206,1782078667.856206,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1135,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1135,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.856406,1782078667.856406,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1136,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1136,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.856608,1782078667.856608,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1137,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1137,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.856815,1782078667.856815,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1138,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1138,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.857023,1782078667.857023,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1139,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1139,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.857222,1782078667.857222,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1140,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1140,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.857438,1782078667.857438,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1141,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1141,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.857648,1782078667.857648,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1142,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1142,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.857883,1782078667.857883,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1143,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1143,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.858096,1782078667.858096,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1144,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1144,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.858319,1782078667.858319,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1145,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1145,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.858534,1782078667.858534,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1146,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1146,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.858753,1782078667.858753,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1147,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1147,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.858959,1782078667.858959,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1148,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1148,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.859226,1782078667.859226,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1149,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1149,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.859431,1782078667.859431,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1150,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1150,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.859666,1782078667.859666,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1151,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1151,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.859874,1782078667.859874,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1152,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1152,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.860072,1782078667.860072,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1153,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1153,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.860275,1782078667.860275,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1154,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1154,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.860474,1782078667.860474,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1155,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1155,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.860689,1782078667.860689,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1156,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1156,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.860903,1782078667.860903,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1157,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1157,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.861109,1782078667.861109,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1158,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1158,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.861326,1782078667.861326,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1159,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1159,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.861530,1782078667.861530,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1160,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1160,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.861773,1782078667.861773,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1161,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1161,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.861984,1782078667.861984,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1162,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1162,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.862238,1782078667.862238,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1163,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1163,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.862450,1782078667.862450,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1164,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1164,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.862649,1782078667.862649,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1165,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1165,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.862853,1782078667.862853,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1166,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1166,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.863055,1782078667.863055,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1167,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1167,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.863253,1782078667.863253,,,0.000000,0.000000,0.000000
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1168,53,udp,,SHR,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1168,80,tcp,,S0,0.000000,1,0,54,0,64,,54.000000,0.000000,0,0,,0,,0.000000,0,0,0.000000,0.000000,65535,,,,,,1782078667.863494,1782078667.863494,,,0.000000,0.000000,0.000000
