src_mac,dst_mac,srcip,dstip,sport,dport,proto,service,state,dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,smean,dmean,trans_depth,response_body_len,is_ftp_login,rate,sloss,dloss,sload,dload,swin,dwin,stcpb,dtcpb,sjit,djit,stime,ltime,sinpkt,dinpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_dst_ltm,ct_src_ltm,ct_srv_dst,ct_srv_src,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_flw_http_mthd,ct_ftp_cmd
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1157,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1158,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1159,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1160,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1161,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1162,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1163,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1164,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1165,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1166,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1167,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1168,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1169,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1170,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1171,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1172,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1173,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1174,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1175,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1176,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1177,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1178,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1179,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1180,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1181,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1182,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1183,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1184,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1185,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1186,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1187,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1188,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1189,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1190,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1191,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1192,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1193,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1194,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1195,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1196,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1197,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1198,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
ff:ff:ff:ff:ff:ff,00:0c:29:e1:ec:3b,10.0.0.5,10.0.0.9,1199,53,udp,-,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,100,1,100,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1000,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.811101,1782078667.811101,0.0,0.0,0.0,0.0,0.0,0,0,100,100,100,100,1,1,100,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1000,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.811349,1782078667.811349,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1001,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.81151,1782078667.81151,0.0,0.0,0.0,0.0,0.0,0,0,99,99,99,99,2,1,99,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1001,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.811633,1782078667.811633,0.0,0.0,0.0,0.0,0.0,0,0,2,2,2,2,1,2,2,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1002,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.811747,1782078667.811747,0.0,0.0,0.0,0.0,0.0,0,0,98,98,98,98,3,1,98,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1002,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.811871,1782078667.811871,0.0,0.0,0.0,0.0,0.0,0,0,3,3,3,3,1,3,3,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1003,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.811972,1782078667.811972,0.0,0.0,0.0,0.0,0.0,0,0,97,97,97,97,4,1,97,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1003,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.812089,1782078667.812089,0.0,0.0,0.0,0.0,0.0,0,0,4,4,4,4,1,4,4,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1004,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.812188,1782078667.812188,0.0,0.0,0.0,0.0,0.0,0,0,96,96,96,96,5,1,96,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1004,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.81231,1782078667.81231,0.0,0.0,0.0,0.0,0.0,0,0,5,5,5,5,1,5,5,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1005,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.812455,1782078667.812455,0.0,0.0,0.0,0.0,0.0,0,0,95,95,95,95,6,1,95,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1005,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.812582,1782078667.812582,0.0,0.0,0.0,0.0,0.0,0,0,6,6,6,6,1,6,6,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1006,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.812684,1782078667.812684,0.0,0.0,0.0,0.0,0.0,0,0,94,94,94,94,7,1,94,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1006,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.812835,1782078667.812835,0.0,0.0,0.0,0.0,0.0,0,0,7,7,7,7,1,7,7,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1007,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.81294,1782078667.81294,0.0,0.0,0.0,0.0,0.0,0,0,93,93,93,93,8,1,93,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1007,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.813052,1782078667.813052,0.0,0.0,0.0,0.0,0.0,0,0,8,8,8,8,1,8,8,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1008,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.813149,1782078667.813149,0.0,0.0,0.0,0.0,0.0,0,0,92,92,92,92,9,1,92,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1008,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.813268,1782078667.813268,0.0,0.0,0.0,0.0,0.0,0,0,9,9,9,9,1,9,9,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1009,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.813396,1782078667.813396,0.0,0.0,0.0,0.0,0.0,0,0,91,91,91,91,10,1,91,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1009,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.813569,1782078667.813569,0.0,0.0,0.0,0.0,0.0,0,0,10,10,10,10,1,10,10,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1010,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.813662,1782078667.813662,0.0,0.0,0.0,0.0,0.0,0,0,90,90,90,90,11,1,90,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1010,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.813774,1782078667.813774,0.0,0.0,0.0,0.0,0.0,0,0,11,11,11,11,1,11,11,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1011,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.813871,1782078667.813871,0.0,0.0,0.0,0.0,0.0,0,0,89,89,89,89,12,1,89,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1011,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.813976,1782078667.813976,0.0,0.0,0.0,0.0,0.0,0,0,12,12,12,12,1,12,12,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1012,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.81407,1782078667.81407,0.0,0.0,0.0,0.0,0.0,0,0,88,88,88,88,13,1,88,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1012,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.81418,1782078667.81418,0.0,0.0,0.0,0.0,0.0,0,0,13,13,13,13,1,13,13,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1013,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.81437,1782078667.81437,0.0,0.0,0.0,0.0,0.0,0,0,87,87,87,87,14,1,87,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1013,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.814542,1782078667.814542,0.0,0.0,0.0,0.0,0.0,0,0,14,14,14,14,1,14,14,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1014,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.814652,1782078667.814652,0.0,0.0,0.0,0.0,0.0,0,0,86,86,86,86,15,1,86,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1014,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.814815,1782078667.814815,0.0,0.0,0.0,0.0,0.0,0,0,15,15,15,15,1,15,15,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1015,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.814916,1782078667.814916,0.0,0.0,0.0,0.0,0.0,0,0,85,85,85,85,16,1,85,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1015,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.815019,1782078667.815019,0.0,0.0,0.0,0.0,0.0,0,0,16,16,16,16,1,16,16,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1016,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.815109,1782078667.815109,0.0,0.0,0.0,0.0,0.0,0,0,84,84,84,84,17,1,84,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1016,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.815207,1782078667.815207,0.0,0.0,0.0,0.0,0.0,0,0,17,17,17,17,1,17,17,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1017,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.815303,1782078667.815303,0.0,0.0,0.0,0.0,0.0,0,0,83,83,83,83,18,1,83,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.9,10.0.0.5,53,1017,udp,-,INT,0.0,1,0,42,0,64,0,42,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1782078667.815439,1782078667.815439,0.0,0.0,0.0,0.0,0.0,0,0,18,18,18,18,1,18,18,0,0
00:0c:29:e1:ec:3b,Broadcast,10.0.0.5,10.0.0.9,1018,80,tcp,-,S0,0.0,1,0,54,0,64,0,54,0,0,0,0,0.0,0,0,0.0,0.0,65535,0,0,0,0.0,0.0,1782078667.815552,1782078667.815552,0.0,0.0,0.0,0.0,0.0,0,0,82,82,82,82,19,1,82,0,0
